Date;Close;High;Low;Open;Log_Returns
2/03/2022;2293.99;2294.39;2293.96;2293.96;-0.08926074406783312
2/02/2022;2286.96;2287.13;2286.85;2287.13;-0.0030692347738644986
2/01/2022;2370.91;2371.15;2370.91;2371.15;0.03605042296968544
01/31/2022;2347.97;2348.12;2347.39;2347.39;-0.00972272264271122
01/28/2022;2275.49;2289.55;2160.56;2202.72;-0.031355711226517674
01/27/2022;2209.44;2209.56;2209.44;2209.56;-0.029456324071458064
01/26/2022;2205.53;2207.78;2205.53;2207.78;-0.0017712469268157571
01/25/2022;2205.57;2205.57;2203.88;2203.88;1,81E+11
01/24/2022;2169.94;2170.28;2169.67;2169.67;-0.016286461493401586
01/21/2022;2255.95;2537.79;2179.76;2390.4;0.03887165286911829
01/20/2022;2537.1;2537.1;2536.65;2536.65;0.11745052620450974
01/19/2022;2611.2;2611.2;2610.12;2610.12;0.028788189313501536
01/18/2022;2664.09;2664.09;2662.47;2662.47;0.02005265010361672
01/14/2022;2665.5;2737.93;2624.42;2731.75;0.0005291213894113165
01/13/2022;2699.61;2701.34;2699.61;2701.34;0.012715660852056977
1/12/2022;2766.36;2766.58;2766.29;2766.29;0.024425058484632313
1/11/2022;2695.28;2696.44;2695.28;2696.44;-0.026030281549337658
1/10/2022;2612.48;2612.48;2611.28;2611.28;-0.031202133308796766
1/07/2022;2629.51;2754.51;2563.85;2625.03;0.006497555285170394
1/06/2022;2749.08;2749.08;2748.5;2748.5;0.04446879320671592
1/05/2022;2815.37;2815.37;2813.13;2813.13;0.02382738142435858
1/04/2022;3004.26;3004.26;3002.68;3002.76;0.06493758974604517
1/03/2022;2992.93;2993.41;2992.93;2993.08;-0.0037784407295751586
12/31/2021;2968.16;3094.07;2920.87;3064.49;-0.008310608484022673
12/30/2021;3012.96;3013.61;3012.24;3012.24;0.014980752047268254
12/29/2021;2965.19;2967.76;2965.19;2967.76;-0.01598187291425071
12/28/2021;3065.42;3065.83;3064.89;3065.83;0.03324347965444809
12/27/2021;3222.16;3223.09;3222.16;3222.47;0.049867351123588255
12/23/2021;3246.43;3320.75;3232.98;3285.53;0.007503988933156765
12/22/2021;3121.66;3121.66;3119.98;3120.89;-0.039191019437793774
12/21/2021;3162.19;3162.19;3161.72;3161.84;0.012899913919242311
12/20/2021;3044.5;3044.78;3044.43;3044.43;-0.03792814146709354
12/17/2021;3019.17;3114.97;2938.32;3022.45;-0.008354724890704596
12/16/2021;3106.7;3108.83;3106.7;3108.83;0.02857911040977488
12/15/2021;3171.71;3173.17;3171.25;3173.17;0.02070980503904826
12/14/2021;3089.46;3112.7;2963.82;3030.19;-0.026274556268342485
12/13/2021;3014.37;3016.64;3014.37;3016.64;-0.024605465235183963
12/10/2021;3107.7;3270.12;3076.63;3254.62;0.030492049628945233
12/09/2021;3193.18;3193.18;3191.76;3191.76;0.027134382710330484
12/08/2021;3351.83;3351.83;3350.19;3350.19;0.0484891798829244
12/07/2021;3333.56;3333.56;3332.49;3332.58;-0.005465663329243069
12/06/2021;3340.7;3342.82;3340.7;3342.82;0.002139563853895637
12/03/2021;3430.16;3722.16;3309.36;3674.63;0.02642654145228449
12/02/2021;3637.38;3637.65;3637.38;3637.63;0.058656734942496555
12/01/2021;3699.81;3700.74;3698.33;3698.33;0.017017824717584215
11/30/2021;3713.19;3713.19;3709.38;3710.39;0.003609878464807757
11/29/2021;3640.6;3642.3;3640.6;3642.3;-0.01974284221544804
11/26/2021;3421.69;3457.54;3393.81;3425.0;-0.0620139221612798
11/24/2021;3753.87;3765.39;3592.72;3641.97;0.09265272676802268
11/23/2021;3609.19;3609.58;3608.0;3609.58;-0.03930393739914155
11/22/2021;3540.17;3540.17;3537.49;3537.66;-0.019308621845757736
11/19/2021;3646.25;3651.04;3448.52;3599.69;0.02952449360828899
11/18/2021;3527.89;3527.89;3525.68;3525.88;-0.03299928367965075
11/17/2021;3732.92;3734.39;3732.92;3734.39;0.05649081069780259
11/16/2021;3708.25;3708.41;3707.19;3707.19;-0.006630701996361231
11/15/2021;3823.13;3823.13;3820.13;3820.13;0.03050939162288834
11/12/2021;3994.54;4105.34;3884.89;3978.9;0.04385896981428138
11/11/2021;4046.83;4046.83;4045.83;4046.27;0.013005429928167651
11/10/2021;4003.27;4003.88;4002.49;4002.49;-0.010822331438154526
11/09/2021;4153.45;4153.45;4149.07;4149.07;0.03682778703555676
11/08/2021;4168.64;4168.64;4167.89;4167.89;0.0036505293427380268
11/05/2021;3828.64;3906.44;3797.77;3846.71;-0.08508019477819356
11/04/2021;3833.0;3833.85;3833.0;3833.85;0.0011381376495493082
11/03/2021;3937.03;3937.03;3934.86;3934.86;0.026778845549390234
11/02/2021;3917.02;3918.89;3917.02;3918.89;-0.005095471328719535
11/01/2021;3793.12;3793.12;3791.72;3791.72;-0.03214226118630365
10/29/2021;3845.14;3880.06;3725.89;3766.93;0.013621113785237603
10/28/2021;3730.43;3730.43;3729.76;3729.8;-0.030286504705359634
10/27/2021;3562.72;3564.13;3562.72;3564.13;-0.0459992104386528
10/26/2021;3716.66;3716.66;3714.52;3714.52;0.04230111744042598
10/25/2021;3843.7;3843.86;3842.31;3842.31;0.03361002884356685
10/22/2021;3649.38;3829.01;3620.07;3822.54;-0.051878154205657216
10/21/2021;3769.12;3769.12;3768.58;3768.61;0.03228426230981331
10/20/2021;3924.7;3924.7;3922.35;3922.59;0.04044836273003354
10/19/2021;3753.42;3755.06;3753.42;3754.44;-0.04462249082919588
10/18/2021;3647.71;3650.98;3647.71;3650.98;-0.02856785092489077
10/15/2021;3643.66;3717.7;3433.53;3539.94;-0.0011109024549598979
10/14/2021;3455.7;3455.7;3454.7;3454.7;-0.05296362936471291
10/13/2021;3412.62;3412.62;3412.16;3412.29;-0.01254471689045872
10/12/2021;3341.14;3341.14;3340.67;3340.67;-0.021168258609617265
10/11/2021;3367.13;3367.13;3366.42;3366.42;0.007748683353841806
10/08/2021;3283.72;3330.33;3256.82;3309.98;-0.02508382339277906
10/07/2021;3285.26;3285.38;3284.48;3284.48;0.0004688703659360877
10/06/2021;3303.36;3303.36;3302.22;3302.22;0.00549433584973204
10/05/2021;3151.1;3152.1;3150.82;3152.1;-0.04718853406668639
10/04/2021;3032.58;3032.58;3032.01;3032.01;-0.03833785586643642
10/01/2021;2973.85;2980.45;2667.7;2897.93;-0.019556332717718117
09/30/2021;2703.76;2704.14;2703.42;2703.42;-0.09521401279915007
09/29/2021;2528.1;2629.07;2511.5;2598.97;-0.06717536438081699
09/28/2021;2547.13;2547.13;2544.15;2544.98;0.007499202670253706
09/27/2021;2610.25;2611.38;2610.11;2611.38;0.02447876705354858
09/24/2021;2641.31;2664.22;2508.25;2524.0;0.011829004018831388
09/23/2021;2784.86;2785.01;2784.53;2784.53;0.052922596608969294
09/22/2021;2696.77;2696.77;2696.06;2696.14;-0.03214284223550617
09/21/2021;2523.94;2524.72;2523.09;2523.09;-0.06623358797477219
09/20/2021;2551.43;2551.43;2550.35;2551.17;0.01083281369769212
09/17/2021;2969.21;3058.92;2931.6;2979.79;0.15164193786283459
09/16/2021;3034.91;3035.26;3034.91;3034.95;0.02188584586939626
09/15/2021;3061.89;3062.76;3061.62;3062.76;0.00885060232214553
09/14/2021;2976.97;2980.53;2976.97;2980.53;-0.02812636763379572
09/13/2021;2833.96;2836.77;2833.96;2836.77;-0.04923097788103803
9/10/2021;2800.02;2994.4;2766.97;2906.53;-0.0120484668300487
9/09/2021;2952.34;2952.47;2951.0;2952.47;0.0529715162449329
9/08/2021;2936.19;2936.77;2935.74;2935.74;-0.00548525370285086
9/07/2021;2960.39;2960.39;2959.19;2959.19;0.008208193858693535
9/03/2021;3363.34;3365.86;3275.82;3322.74;0.12761351144243185
9/02/2021;3163.9;3164.01;3163.66;3163.66;-0.06112908401263628
9/01/2021;3145.52;3147.31;3145.52;3147.31;-0.005826225546008557
08/31/2021;2964.42;2964.88;2964.1;2964.1;-0.0592978204972088
08/30/2021;2883.95;2883.95;2883.7;2883.91;-0.02752051555963033
08/27/2021;2989.41;3003.79;2833.53;2902.63;0.035915161276341076
08/26/2021;2841.78;2842.05;2839.77;2842.05;-0.050645427112731144
08/25/2021;2989.34;2989.62;2988.16;2989.62;0.05062201084678823
