Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume;Bid_Ask_Spread;Capitalizacion_Mercado
25/07/2025;1.176.358.828.125;1.184.869.765.625;1.147.598.203.125;118368.0;1,04857E+11;-0.0062043007703418435;1,23E+32;372.715.625;1,23E+32
26/07/2025;1.179.473.671.875;1.183.356.875;1.171.812.265.625;11.764.484.375;48508954046;0.002644369296284202;5721503414745126.0;11.544.609.375;5721503414745126.0
27/07/2025;1.194.484.921.875;11.981.559.375;1.178.596.875;1.179.447.265.625;54683390892;0.012646766556765231;6531848589749071.0;195.590.625;6531848589749071.0
28/07/2025;1.179.244.765.625;1.198.197.890.625;1.174.414.375;1.194.575.234.375;64822943193;-0.012840860304521964;7644211645275197.0;23.783.515.625;7644211645275197.0
29/07/2025;1.179.221.484.375;1.192.738.671.875;1.169.873.671.875;1.179.385.859.375;68463107433;-1,97E+11;8073316717206736.0;2286.5;8073316717206736.0
30/07/2025;1.178.311.875;1.187.807.265.625;115.800.828.125;1.179.219.921.875;68896148592;-0.0007716619716275345;8118115002771813.0;29.798.984.375;8118115002771813.0
31/07/2025;115.758.203.125;118.919.984.375;11.550.521.875;1.178.336.328.125;69370346018;-0.01774942596736902;8030186605203179.0;3.414.765.625;8030186605203179.0
1/08/2025;1.133.200.859.375;1.160.607.734.375;1.127.244.453.125;115.738.953.125;91294530181;-0.0212871264623786;1,03E+32;3.336.328.125;1,03E+32
2/08/2025;1.125.269.140.625;1.140.216.015.625;112.005.765.625;113.320.390.625;56870866000;-0.0070240041801152295;6399503051041953.0;20.158.359.375;6399503051041953.0
3/08/2025;114.217.671.875;114.747.421.875;1.119.438.046.875;1.125.258.046.875;48099615826;0.014913601071925728;5493826137727625.0;28.036.171.875;5493826137727625.0
4/08/2025;1.150.718.828.125;11.572.946.875;11.413.040.625;114.223.921.875;35783028986;0.007450970809323143;4117620518153282.5;15.990.625;4117620518153282.5
5/08/2025;1.141.414.453.125;1.151.174.375;112.701.109.375;1.150.721.875;61039182286;-0.008118573366820805;6967100486817188.0;2.416.328.125;6967100486817188.0
6/08/2025;115028.0;1.157.378.359.375;113372.25;1.141.409.140.625;56379133510;0.007737149330479471;6485178969388280.0;23.655.859.375;6485178969388280.0
7/08/2025;1.174.968.984.375;11.767.690.625;1.142.797.109.375;1.150.300.546.875;64051649681;0.021236359971131914;7525870177322786.0;33.971.953.125;7525870177322786.0
8/08/2025;1.166.887.265.625;117.689.203.125;1.159.174.609.375;117505.5;59713005166;-0.006902004196733544;6967834532040524.0;17.717.421.875;6967834532040524.0
9/08/2025;116.500.359.375;117.906.609.375;1.163.638.359.375;1.166.782.734.375;54004312429;-0.0016155749975506003;6291521805778279.0;15.427.734.375;6291521805778279.0
10/08/2025;1.193.067.578.125;1.193.207.109.375;1.164.851.640.625;11.649.771.875;64755458694;0.02380361527108938;7725763827442406.0;2.835.546.875;7725763827442406.0
11/08/2025;1.187.314.453.125;12.232.109.375;11.815.903.125;1.193.068.125;90528784177;-0.004833792329587668;1,07E+31;41.620.625;1,07E+31
12/08/2025;12.017.290.625;12.030.246.875;11.822.871.875;1.187.176.640.625;72803657984;0.012067410412961721;8749027165568296.0;2073.75;8749027165568296.0
13/08/2025;1.233.440.625;123.682.453.125;1.189.396.328.125;1.201.689.765.625;90904808795;0.02604611531030144;1,12E+31;47.428.203.125;1,12E+31
14/08/2025;118.359.578.125;1.244.571.171.875;1.172.548.828.125;1.233.393.984.375;1,04056E+11;-0.04125044324166835;1,23E+32;7.202.234.375;1,23E+32
15/08/2025;1.173.983.515.625;1.193.323.125;1.168.645.703.125;11.836.578.125;68665353159;-0.008154397097906272;8061199270323502.0;24.677.421.875;8061199270323502.0
16/08/2025;1.174.913.515.625;1.179.960.625;117.271.953.125;117.398.421.875;48036922378;0.000791861061786004;5643922935094122.0;724.109.375;5643922935094122.0
17/08/2025;1.174.530.625;1.185.957.734.375;1.172.795.234.375;1.174.927.890.625;45852169525;-0.000325941461445338;5385477732980420.0;1316.25;5385477732980420.0
18/08/2025;1.162.523.125;117.614.171.875;1.147.236.796.875;11.745.390.625;72787808090;-0.01027584894774574;8461751012268708.0;28.904.921.875;8461751012268708.0
19/08/2025;1.128.311.796.875;116764.5;1.127.303.984.375;116.241.859.375;71657600353;-0.029870220205219213;8085211581404406.0;40.341.015.625;8085211581404406.0
20/08/2025;1.142.747.421.875;114.625.796.875;1.123.879.609.375;1.128.280.234.375;67993811526;0.012712851606869349;7769975282479116.0;22.378.359.375;7769975282479116.0
21/08/2025;11.241.903.125;1.148.026.484.375;111.986.234.375;1.142.756.875;57817883700;-0.016372327846506683;6499830474479166.0;28.164.140.625;6499830474479166.0
22/08/2025;1.168.740.859.375;1.173.773.984.375;1.116.789.453.125;112.433.734.375;82528088240;0.03886392642477823;9645394877219344.0;5.698.453.125;9645394877219344.0
23/08/2025;115.374.328.125;116996.25;114.536.109.375;1.168.663.671.875;55377142586;-0.012915297318543016;6389100619342075.0;2.460.140.625;6389100619342075.0
24/08/2025;1.134.584.296.875;1.156.150.859.375;111.060.546.875;115.387.390.625;73961489632;-0.01674535783150271;8391554470995032.0;45.545.390.625;8391554470995032.0
25/08/2025;1.101.243.515.625;11.363.784.375;10.932.428.125;1.134.568.984.375;85706860190;-0.029826315528831894;9438412402881596.0;43.135.625;9438412402881596.0
26/08/2025;11.180.265.625;112.397.015.625;1.087.620.390.625;1.101.241.015.625;69396320317;0.01512512333952803;7758692945416442.0;36.349.765.625;7758692945416442.0
27/08/2025;1.112.220.625;1.126.194.140.625;110.398.265.625;1.117.957.109.375;62137056409;-0.00520655346926939;6911011571487824.0;22.211.484.375;6911011571487824.0
28/08/2025;1.125.448.046.875;113.450.078.125;110.900.921.875;1.112.190.546.875;58860155962;0.011822640333317674;6624404756619079.0;254.915.625;6624404756619079.0
29/08/2025;1.084.108.359.375;1.126.190.546.875;107.559.625;1.125.505.234.375;77843379644;-0.03742335971466304;8439065859406211.0;50.594.296.875;8439065859406211.0
30/08/2025;1.088.080.703.125;1.089.293.515.625;1.074.444.453.125;10.840.940.625;51486264208;0.0036574608046354446;5602121056072016.0;148.490.625;5602121056072016.0
31/08/2025;1.082.367.109.375;109491.0;10.810.465.625;1.088.184.609.375;47986191770;-0.005264910692760397;5193867567600931.0;138.634.375;5193867567600931.0
1/09/2025;10.925.059.375;1.098.905.859.375;1.072.711.796.875;108228.75;66870372995;0.00932367209897638;7305627953987716.0;261.940.625;7305627953987716.0
2/09/2025;1.112.005.859.375;111.748.015.625;10.845.403.125;1.092.430.703.125;74776999491;0.017691382281182146;8315246158047339.0;3.293.984.375;8315246158047339.0
3/09/2025;1.117.232.109.375;1.126.002.265.625;1.105.829.609.375;1.111.906.953.125;61119643565;0.004688830576405435;6828482830437309.0;2.017.265.625;6828482830437309.0
4/09/2025;1.107.236.015.625;112.208.328.125;1.093.472.265.625;1.117.181.484.375;60131132901;-0.00898746169776838;6657935600832059.0;28.611.015.625;6657935600832059.0
5/09/2025;110.650.984.375;1.133.574.921.875;1.102.333.984.375;110.723.015.625;60241647677;-0.0006560571512495267;6665797615831982.0;312.409.375;6665797615831982.0
6/09/2025;1.102.246.953.125;111.275.015.625;1.100.240.859.375;1.106.505.703.125;21500719036;-0.0038599957441809024;2369910204742768.5;12.509.296.875;2369910204742768.5
7/09/2025;1.111.676.171.875;111.591.078.125;110.211.625;110.221.328.125;24618007520;0.008518160055379413;2736725235902356.0;1.379.453.125;2736725235902356.0
8/09/2025;1.120.714.296.875;112.869.234.375;110.630.609.375;111.163.015.625;40212813407;0.008097306013038336;4506707490279158.0;2.238.625;4506707490279158.0
9/09/2025;111.530.546.875;1.132.254.375;110.776.703.125;112.077.578.125;45984480722;-0.004837916692699648;5128674282687555.0;2.448.734.375;5128674282687555.0
10/09/2025;113.955.359.375;114275.25;110.940.078.125;111531.25;56377473784;0.02150827089182057;6424515285710361.0;3.335.171.875;6424515285710361.0
11/09/2025;1.155.075.390.625;115.522.546.875;1.134.538.359.375;1.139.614.296.875;45685065332;0.013529013824572132;5276969468408855.0;20.687.109.375;5276969468408855.0
12/09/2025;116.101.578.125;1.167.693.828.125;114.794.484.375;1.155.077.890.625;54785725894;0.005129680319349263;6360709235017076.0;19.748.984.375;6360709235017076.0
13/09/2025;1.159.505.078.125;1.163.346.328.125;1.152.482.734.375;1.160.935.625;34549454947;-0.0013020381457220277;4006026845749740.5;1.086.359.375;4006026845749740.5
14/09/2025;11.540.765.625;116181.5;1.152.223.984.375;1.159.502.890.625;32798036057;-0.0046927460797969575;3785144470941361.5;9.591.015.625;3785144470941361.5
15/09/2025;115.444.875;1.167.478.828.125;1.144.610.625;1.153.996.328.125;52937859416;0.00032244610982561805;6111404563047693.0;22.868.203.125;6111404563047693.0
16/09/2025;1.168.431.875;1.170.052.734.375;11.481.309.375;1.154.237.578.125;45781744593;0.012039614740681204;5349284967557010.0;21.921.796.875;5349284967557010.0
17/09/2025;1.164.685.078.125;117.328.609.375;1.147.949.765.625;1.168.405.078.125;60528025996;-0.003211840787451935;7049608868590329.0;25.336.328.125;7049608868590329.0
18/09/2025;117.137.203.125;1.179.117.890.625;116.188.796.875;116.461.265.625;49457272032;0.005725006775122414;5793286520020766.0;17.229.921.875;5793286520020766.0
19/09/2025;115.688.859.375;1.174.797.578.125;1.151.418.203.125;117.137.671.875;38828473971;-0.012441583362179643;4492021864976867.0;23.379.375;4492021864976867.0
20/09/2025;1.157.219.609.375;1.161.911.484.375;1.154.735.234.375;115.691.125;22864449614;0.0002860848311332532;2645918945088745.0;717.625;2645918945088745.0
21/09/2025;11.530.609.375;1.159.010.859.375;115.252.578.125;1.157.302.265.625;22495852193;-0.0036001483649767967;2593908841952201.0;6.485.078.125;2593908841952201.0
22/09/2025;1.127.485.078.125;1.154.313.125;1.120.376.484.375;11.530.921.875;70684158591;-0.02243053331974822;7969533407117352.0;33.936.640.625;7969533407117352.0
23/09/2025;112014.5;1.133.519.140.625;1.115.355.703.125;1.127.574.765.625;47211853279;-0.006531416615244119;5288412139120546.0;181.634.375;5288412139120546.0
24/09/2025;1.133.286.328.125;1.139.862.734.375;111.229.640.625;1.120.076.640.625;48044595085;0.011663525697123141;5444828275013207.0;27.566.328.125;5444828275013207.0
25/09/2025;1.090.492.890.625;1.135.410.859.375;1.087.133.984.375;1.133.301.640.625;75528654284;-0.038491879643615556;8236346053517545.0;48.276.875;8236346053517545.0
26/09/2025;109.712.828.125;1.103.591.953.125;1.087.289.765.625;109.041.296.875;57738288949;0.00606632543055882;6334630971693224.0;163.021.875;6334630971693224.0
27/09/2025;1.096.819.453.125;109778.5;109.144.296.875;109.707.140.625;26308042910;-0.00028152733285390487;2885517323733523.5;634.203.125;2885517323733523.5
28/09/2025;112.122.640.625;112.375.484.375;1.092.369.453.125;1.096.819.453.125;33371048505;0.022008506441889;3741650078805558.5;31.385.390.625;3741650078805558.5
29/09/2025;1.144.003.828.125;1.144.735.703.125;111.589.953.125;112.117.875;60000147466;0.020111147409077906;6864039838916852.0;28.836.171.875;6864039838916852.0
30/09/2025;1.140.560.859.375;1.148.366.171.875;1.127.405.625;1.143.965.234.375;58986330258;-0.0030141158842399056;6727749953044205.0;20.960.546.875;6727749953044205.0
1/10/2025;1.186.489.296.875;1.186.489.296.875;1.139.813.984.375;11.405.759.375;71328680132;0.03947865276779501;8463071553683846.0;466.753.125;8463071553683846.0
2/10/2025;1.206.812.578.125;12.108.640.625;11.838.315.625;1.186.523.828.125;71415163912;0.016983874858595087;8618471807786018.0;2703.25;8618471807786018.0
3/10/2025;12.226.653.125;123.944.703.125;1.193.443.125;120.656.984.375;83941392228;0.013050507216426515;1,03E+31;4.600.390.625;1,03E+31
4/10/2025;1.224.254.296.875;122.857.640.625;1.215.775.703.125;12.226.746.875;36769171735;0.0012987632223538373;4501481648910855.0;12.800.703.125;4501481648910855.0
5/10/2025;1.235.134.765.625;1.255.592.109.375;1.221.919.609.375;122.419.671.875;73689317763;0.008848164694084894;9101623822426916.0;3367.25;9101623822426916.0
6/10/2025;12.475.253.125;1.261.980.703.125;123.196.046.875;123.510.453.125;72568881188;0.009981752928713129;9053151618183508.0;30.020.234.375;9053151618183508.0
7/10/2025;1.214.513.828.125;1.251.840.234.375;12.068.196.875;124.752.140.625;76149412513;-0.02681798376519831;9248451450063340.0;45.020.546.875;9248451450063340.0
8/10/2025;1.233.548.671.875;12.416.709.375;1.211.191.796.875;1.214.483.515.625;65354305286;0.015551259305387295;8061771648685859.0;30.479.140.625;8061771648685859.0
9/10/2025;1.217.055.859.375;12.373.934.375;11.981.203.125;1.233.370.703.125;74653009425;-0.01346040236705057;9085688254067334.0;39.273.125;9085688254067334.0
10/10/2025;1.132.143.671.875;1.225.096.640.625;1.045.824.140.625;1.217.047.421.875;1,53125E+11;-0.07232182184699049;1,73E+32;17927.25;1,73E+32
11/10/2025;1.108.078.828.125;1.134.297.265.625;1.097.605.625;1.132.364.296.875;1,10237E+11;-0.021485160033407134;1,22E+32;36.691.640.625;1,22E+32
12/10/2025;115.169.765.625;1.158.050.625;1.097.155.390.625;110.811.515.625;93710414091;0.038609346343899696;1,08E+32;60.895.234.375;1,08E+32
13/10/2025;115.271.078.125;116.020.484.375;1.138.211.875;1.151.616.796.875;71582026739;0.0008792929662890047;8251337396577108.0;2.199.296.875;8251337396577108.0
14/10/2025;1.131.186.640.625;1.155.028.828.125;110.029.484.375;1.152.648.828.125;92212917403;-0.01884916344559421;1,04E+32;54.733.984.375;1,04E+32
15/10/2025;1.107.831.640.625;1.136.223.828.125;1.102.358.359.375;11.311.396.875;72574132855;-0.020862578290898413;8039992066769137.0;3.386.546.875;8039992066769137.0
16/10/2025;1.081.860.390.625;1.119.908.125;10.753.703.125;110.782.171.875;87306423067;-0.02372248478317967;9445336096333614.0;445.378.125;9445336096333614.0
17/10/2025;1.064.677.890.625;1.092.358.046.875;1.035.984.296.875;1.081.791.328.125;99703051669;-0.016009839805348834;1,06E+31;5.637.375;1,06E+31
18/10/2025;107.198.265.625;107.490.984.375;106.387.453.125;106.483.734.375;37779905278;0.006837580349705927;4049940321278383.5;110.353.125;4049940321278383.5
19/10/2025;1.086.667.109.375;1.094.889.921.875;1.061.577.890.625;1.072.043.125;47657008953;0.013605430464268035;5178730416041501.0;3.331.203.125;5178730416041501.0
20/10/2025;1.105.889.296.875;11.171.103.125;107.485.015.625;1.086.674.453.125;63507793085;0.01753449073833947;7023258864085364.0;4.226.015.625;7023258864085364.0
21/10/2025;108.476.890.625;11.399.634.375;107534.75;1.105.876.328.125;1,01194E+11;-0.019282830173496076;1,10E+32;646.159.375;1,10E+32
22/10/2025;1.076.885.859.375;1.091.151.328.125;106778.0;10.849.153.125;80807013218;-0.007293562270818725;8701992987279291.0;23.371.328.125;8701992987279291.0
23/10/2025;1.100.697.265.625;11.128.859.375;1.075.484.296.875;1.076.794.375;54944076060;0.021870444424777702;6047679428153402.0;37.401.640.625;6047679428153402.0
24/10/2025;111.033.921.875;11.184.253.125;1.097.701.484.375;1.100.693.515.625;48160816980;0.008721714285261932;5347484389993493.0;20.723.828.125;5347484389993493.0
25/10/2025;1.116.417.265.625;111.947.703.125;11.070.440.625;1.110.326.171.875;24707667305;0.005459116892619;2758406637262031.5;1.243.296.875;2758406637262031.5
26/10/2025;1.144.724.453.125;11.526.090.625;111.268.484.375;1.116.390.546.875;41708524143;0.025039267744803344;4774476749024653.0;3.992.421.875;4774476749024653.0
27/10/2025;114.119.328.125;1.162.733.125;1.138.822.890.625;1.144.798.515.625;61761358733;-0.0030895028553826285;7048164762697061.0;23.910.234.375;7048164762697061.0
28/10/2025;1.129.561.640.625;116.078.984.375;1.122.916.796.875;1.141.290.859.375;64528066504;-0.010244824086811922;7288842866661735.0;37.873.046.875;7288842866661735.0
29/10/2025;1.100.553.046.875;1.136.427.265.625;10.936.871.875;112.921.328.125;62192043469;-0.02601680546576632;6844564293119039.0;42.740.078.125;6844564293119039.0
30/10/2025;108.305.546.875;1.116.123.515.625;1.063.766.875;1.100.591.953.125;69673964814;-0.01602663895461955;7546076862129778.0;52.356.640.625;7546076862129778.0
31/10/2025;1.095.561.640.625;1.110.318.203.125;1.082.882.734.375;1.083.044.140.625;60090359560;0.01148096119628519;6583269290529975.0;2.743.546.875;6583269290529975.0
1/11/2025;110.064.015.625;1.105.748.984.375;109.372.953.125;109.558.625;25871668762;0.004624825172493095;2847539754865592.5;12.019.453.125;2847539754865592.5
2/11/2025;110.639.625;1.111.673.125;109.523.453.125;1.100.644.296.875;34284209459;0.005216141233319792;3793192077965213.0;1.643.859.375;3793192077965213.0
3/11/2025;1.065.475.234.375;1.107.649.140.625;105.336.359.375;11.064.690.625;72852006359;-0.03768718290100999;7762200855004452.0;54.285.546.875;7762200855004452.0
4/11/2025;1.015.905.234.375;1.072.648.828.125;989.620.625;106.541.421.875;1,10967E+11;-0.04764085753760775;1,13E+31;83.028.203.125;1,13E+31
5/11/2025;1.038.918.359.375;104.534.703.125;989.899.140.625;101.579.234.375;77584934804;0.022400061321748738;8060441317878802.0;55.447.890.625;8060441317878802.0
6/11/2025;1.013.012.890.625;1.041.473.046.875;1.003.368.671.875;1.038.936.640.625;63932752861;-0.025251182491850755;6476470278133535.0;38.104.375;6476470278133535.0
7/11/2025;10.337.240.625;1.040.529.140.625;992.570.546.875;1.012.862.421.875;92168030081;0.02023892596873405;9527631048795352.0;4.795.859.375;9527631048795352.0
8/11/2025;1.022.821.171.875;1.033.735.625;1.014.580.390.625;103.371.703.125;51446691095;-0.010603212214200236;5262076487487903.0;19.155.234.375;5262076487487903.0
9/11/2025;104.719.640.625;1.054.183.671.875;101.468.875;102.278.984.375;59679243013;0.023551839699680072;6249588881093402.0;39.494.921.875;6249588881093402.0
10/11/2025;10.599.659.375;1.065.646.953.125;1.043.506.484.375;1.047.237.734.375;69585887229;0.01212026933646231;7375867019345626.0;2.214.046.875;7375867019345626.0
11/11/2025;10.299.746.875;1.074.282.578.125;102.457.328.125;105.996.859.375;71130078574;-0.028702546476841843;7326218045110610.0;49.709.296.875;7326218045110610.0
12/11/2025;1.016.631.875;105.297.234.375;1.008.366.171.875;1.030.114.375;64347179408;-0.013039146642676998;6541739365251643.0;44.606.171.875;6541739365251643.0
13/11/2025;996.974.921.875;1.040.054.921.875;9.798.871.875;1.016.741.484.375;1,01547E+11;-0.019524742976585432;1,01E+32;60.167.734.375;1,01E+32
14/11/2025;943.977.890.625;998.044.296.875;94.000.734.375;99.694.703.125;1,14346E+11;-0.05462287113659148;1,08E+32;58.036.953.125;1,08E+32
15/11/2025;955.491.484.375;9.672.846.875;9.442.046.875;9.442.046.875;38500716654;0.01212310649874722;3678710690523174.5;2308.0;3678710690523174.5
16/11/2025;94.177.078.125;965.641.875;929.711.640.625;955.568.671.875;71086235862;-0.014463938461922525;6694693988387751.0;35.930.234.375;6694693988387751.0
17/11/2025;92.093.875;959.283.671.875;912.147.578.125;94.180.875;94186165724;-0.02236838271634354;8673968972915340.0;4.713.609.375;8673968972915340.0
18/11/2025;92.948.875;93.745.078.125;893.004.609.375;9.209.453.125;1,01334E+11;0.009241173563305538;9418841244047706.0;44.446.171.875;9418841244047706.0
19/11/2025;914.659.921.875;929.461.640.625;88.526.828.125;929.461.640.625;80350354656;-0.016082377699808928;7349324911228550.0;44.193.359.375;7349324911228550.0
20/11/2025;866.318.984.375;930.250.703.125;86.040.796.875;914.593.515.625;97970645638;-0.05429914313161118;8487383022767518.0;69.842.734.375;8487383022767518.0
21/11/2025;850.906.875;873.808.046.875;806.598.125;865.287.734.375;1,29158E+11;-0.017950490472289502;1,10E+32;67.209.921.875;1,10E+32
22/11/2025;84.648.359.375;855.030.078.125;834.908.984.375;850.985.625;40793099246;-0.00521187239368071;3453068924995449.5;2.012.109.375;3453068924995449.5
23/11/2025;868.050.078.125;8.803.846.875;846.417.734.375;84.648.609.375;58083435576;0.025158586579000386;5041933078951520.0;33.966.953.125;5041933078951520.0
24/11/2025;882.705.625;892.063.359.375;852.721.953.125;867.987.734.375;74433896110;0.016742357810839485;6570321878696262.0;3.934.140.625;6570321878696262.0
25/11/2025;87.341.890.625;884.573.359.375;861.314.296.875;882.699.609.375;64837343545;-0.01057647695675446;5663016168322940.0;232.590.625;5663016168322940.0
26/11/2025;905.183.671.875;9.058.115.625;863.168.984.375;873.455.859.375;66496301869;0.03572258791333639;6019136669188985.0;42.642.578.125;6019136669188985.0
27/11/2025;91.285.375;91.897.578.125;90.089.515.625;90.517.765.625;57040622845;0.008437806108495432;5206974646639392.0;18.080.625;5206974646639392.0
28/11/2025;90.919.265.625;929.690.859.375;902.571.171.875;912.853.828.125;60895830289;-0.004018666774419681;5536604169500512.0;271.196.875;5536604169500512.0
29/11/2025;908.517.578.125;911.876.171.875;902.601.875;909.187.421.875;37921773455;-0.00074277862694653;3445259777754151.5;9.274.296.875;3445259777754151.5
30/11/2025;903.943.125;91.965.046.875;903.943.125;908.382.109.375;38497902869;-0.005047792573132774;3479991462535032.5;1.570.734.375;3479991462535032.5
1/12/2025;863.215.703.125;9.039.815.625;83862.25;90.389.109.375;87962894424;-0.04610183805407602;7593095175912330.0;653.590.625;7593095175912330.0
2/12/2025;91.350.203.125;923.166.328.125;862.021.953.125;863.225.390.625;78546798211;0.05662099387030378;7175265971393237.0;61.144.375;7175265971393237.0
3/12/2025;935.278.046.875;940.607.734.375;91.056.390.625;9.134.509.375;77650204986;0.023558262011831657;7262453205874947.0;30.043.828.125;7262453205874947.0
4/12/2025;92.141.625;940.382.421.875;909.761.015.625;934.542.578.125;64538402681;-0.014931972865932171;5946673297931697.0;3.062.140.625;5946673297931697.0
5/12/2025;893.877.578.125;92.702.640.625;88.152.140.625;921.336.484.375;63256398633;-0.030343059975675362;5654347641097560.0;4550.5;5654347641097560.0
6/12/2025;89.272.375;902.674.609.375;889.516.640.625;89.389.359.375;37994042405;-0.0012916460625568118;3391818401345062.0;1.315.796.875;3391818401345062.0
7/12/2025;90.405.640.625;9.174.084.375;877.995.625;892.778.125;47394898960;0.012614572226014349;4284766202835946.0;394.128.125;4284766202835946.0
8/12/2025;90.640.203.125;922.671.171.875;89.644.890.625;904.245.859.375;57394099056;0.002591195979813834;5202212796612211.0;26.222.265.625;5202212796612211.0
9/12/2025;926.917.109.375;946.015.703.125;895.869.765.625;90.639.703.125;66861721440;0.022381192698197744;6197527356500126.0;501.459.375;6197527356500126.0
10/12/2025;920.209.453.125;9.447.715.625;916.401.328.125;92.695.234.375;65420694513;-0.007262832846635849;6020074152086542.0;28.370.234.375;6020074152086542.0
11/12/2025;925.113.359.375;93.554.265.625;89.335.296.875;920.113.046.875;64532834621;0.0053149701081481185;5970018742622461.0;421.896.875;5970018742622461.0
12/12/2025;902.704.140.625;927.479.296.875;895.326.015.625;925.136.640.625;80275884583;-0.024521421452147512;7246537340540870.0;3.215.328.125;7246537340540870.0
13/12/2025;902.987.109.375;906.475.703.125;898.009.921.875;90.257.796.875;64237748110;0.0003134187556330964;5800585847860827.0;846.578.125;5800585847860827.0
14/12/2025;881.751.796.875;90.498.109.375;876.349.375;902.964.375;50465972205;-0.02379767101791624;4449846167280255.5;2.863.171.875;4449846167280255.5
15/12/2025;8.641.978.125;89.983.921.875;85.304.078.125;88.171.078.125;45559514323;-0.020108914713088392;3937243261649902.0;467.984.375;3937243261649902.0
16/12/2025;87.843.984.375;8.817.009.375;853.816.875;8.642.440.625;41262178223;0.016345736935078115;3624634139099677.5;278.840.625;3624634139099677.5
17/12/2025;861.437.578.125;902.645.703.125;85.316.265.625;878.476.171.875;44243392914;-0.019544833040854463;3811292123986894.5;49.483.046.875;3811292123986894.5
18/12/2025;854.625.078.125;894.126.640.625;844.363.125;861.443.671.875;52667115348;-0.007939728497768105;4501063756890288.5;49.763.515.625;4501063756890288.5
19/12/2025;881.033.828.125;893.391.171.875;851.076.640.625;854.761.328.125;46733310561;0.030433154968407768;4117362750451232.0;4.231.453.125;4117362750451232.0
20/12/2025;88344.0;88.497.203.125;87.924.875;88.101.671.875;14688196659;0.002727355122150639;1297614045642696.0;572.328.125;1297614045642696.0
21/12/2025;88621.75;89.027.953.125;87.613.203.125;88.344.703.125;19845522660;0.0031390280669266876;1758744947793855.0;1414.75;1758744947793855.0
22/12/2025;88.490.015.625;905.019.296.875;879.080.703.125;886.213.984.375;38047472118;-0.0014875849588890807;3366821402213572.0;2.593.859.375;3366821402213572.0
23/12/2025;87414.0;888.983.828.125;866.069.765.625;8.849.003.125;43683011533;-0.012234274952953525;3818506770145662.0;229.140.625;3818506770145662.0
24/12/2025;876.119.609.375;879.568.828.125;86.411.796.875;874.043.203.125;25550297986;0.002262076104062497;2238511709090917.0;15.450.859.375;2238511709090917.0
25/12/2025;872.347.421.875;885.017.890.625;869.492.578.125;876.083.203.125;19953216347;-0.0043148578556266;1740613683841955.5;155.253.125;1740613683841955.5
26/12/2025;873.014.296.875;894.594.296.875;86.628.140.625;872.355.078.125;42455674908;0.0007641682813230021;3706441117816120.0;28.312.890.625;3706441117816120.0
27/12/2025;8.780.215.625;8.787.478.125;871.829.765.625;873.014.296.875;13741199310;0.00571921956587603;1206506928879012.2;6.918.046.875;1206506928879012.2
28/12/2025;878.358.359.375;87.986.890.625;87.394.953.125;8.779.934.375;15156557929;0.0003835125589097617;1331288935628858.8;5.919.375;1331288935628858.8
29/12/2025;87.138.140.625;9.029.915.625;867.179.140.625;878.357.890.625;48411625849;-0.007974888882579774;4218499061115047.0;35.812.421.875;4218499061115047.0
30/12/2025;884.301.328.125;892.979.375;86.735.546.875;871.343.515.625;35586356225;0.01471809780879094;3146906207289686.0;2.562.390.625;3146906207289686.0
31/12/2025;87.508.828.125;890.802.890.625;871.305.625;884.295.859.375;33830210616;-0.010473099349299821;2960442086228094.5;19.497.265.625;2960442086228094.5
1/01/2026;88.731.984.375;888.032.265.625;8.739.940.625;87.508.046.875;18849043990;0.013880733660550057;1672513076804367.8;14.038.203.125;1672513076804367.8
2/01/2026;899.446.953.125;908.844.609.375;882.986.171.875;887.330.625;46398906171;0.013574570130194885;4173335478383871.0;258.584.375;4173335478383871.0
3/01/2026;906.031.875;906.795.703.125;893.280.703.125;899.450.546.875;20774828592;0.007294409627148249;1882265690201337.0;1351.5;1882265690201337.0
4/01/2026;914.134.921.875;917.125.859.375;905.951.015.625;90603.0;26770491368;0.008903689947606831;2447184103524204.0;1.117.484.375;2447184103524204.0
5/01/2026;938.825.546.875;947.620.703.125;91.414.625;91.414.625;53376407252;0.02665149838136465;5011113472858162.0;33.474.453.125;5011113472858162.0
6/01/2026;9.372.903.125;94.395.296.875;91.286.546.875;938.769.453.125;52430605257;-0.00163660971149983;4914269838589767.0;3108.75;4914269838589767.0
7/01/2026;913.080.546.875;937.387.890.625;906.018.046.875;9.372.746.875;43461295053;-0.026168967250151644;3968366305488897.0;3.136.984.375;3968366305488897.0
8/01/2026;91.027.125;914.858.515.625;89.233.875;91.309.640.625;42386697030;-0.003081466892755565;3858339168886939.0;22.519.765.625;3858339168886939.0
9/01/2026;905.131.015.625;91.910.671.875;896.253.828.125;910.262.734.375;38305906684;-0.005662930149506993;3467186422132539.5;22.852.890.625;3467186422132539.5
10/01/2026;903.866.484.375;9.071.303.125;902.833.984.375;905.101.015.625;12385895282;-0.0013980466595052143;1119519562437823.9;4.296.328.125;1119519562437823.9
11/01/2026;908.274.609.375;911.552.265.625;902.120.234.375;90.385.359.375;17165568977;0.004865110901100388;1559105045728429.2;943.203.125;1559105045728429.2
12/01/2026;911.929.921.875;923.955.234.375;900.550.234.375;90.825.859.375;41346275358;0.004016380962680633;3770490565704318.0;2340.5;3770490565704318.0
