Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume
27/09/2021;525.239.013.671.875;5.293.740.234.375;522.908.984.375;5287.25;214300;-0.007796415662134691;11.255.872.062.988.200
28/09/2021;509.656.982.421.875;51.870.498.046.875;509.206.982.421.875;5.182.669.921.875;255000;-0.03011550718114517;12.996.253.051.757.800
29/09/2021;507.477.001.953.125;515.485.009.765.625;506.881.005.859.375;51.340.400.390.625;221200;-0.004286522405505488;11.225.391.283.203.100
30/09/2021;508.510.986.328.125;51.457.099.609.375;5.084.240.234.375;510.068.994.140.625;234600;0.0020354270796627996;11.929.667.739.257.800
1/10/2021;499.643.994.140.625;5021.0;488.747.021.484.375;500.260.009.765.625;291200;-0.017590987517553336;14.549.633.109.375
4/10/2021;489.756.982.421.875;49.547.001.953.125;488.585.009.765.625;4.936.169.921.875;333600;-0.019986519265095225;1.633.829.293.359.370
5/10/2021;490.531.005.859.375;49.637.099.609.375;490.302.978.515.625;491.433.984.375;253600;0.0015791759311706126;1.243.986.630.859.370
6/10/2021;484.802.978.515.625;4.889.759.765.625;483.243.994.140.625;485.210.986.328.125;437100;-0.011745911229699924;21.190.738.190.917.900
7/10/2021;490.910.986.328.125;495.027.978.515.625;48.479.599.609.375;485.497.021.484.375;264400;0.012520242246226047;12.979.686.478.515.600
8/10/2021;48.832.900.390.625;491.960.986.328.125;48.692.001.953.125;491.158.984.375;408700;-0.00527345376254706;19.958.006.389.648.400
11/10/2021;488.166.015.625;49.372.900.390.625;48.671.201.171.875;487.333.984.375;312100;-0.0003338230702739708;1.523.566.134.765.620
12/10/2021;488.672.021.484.375;4925.25;487.418.994.140.625;490.735.986.328.125;232900;0.0010360077830933437;11.381.171.380.371.000
13/10/2021;490.739.013.671.875;4.927.330.078.125;489.481.982.421.875;489.816.015.625;224000;0.004220894358117925;1.099.255.390.625
14/10/2021;4.972.240.234.375;5.004.169.921.875;495.289.990.234.375;4.953.009.765.625;0;0.013128229828335869;0.0
15/10/2021;493.856.005.859.375;501.285.009.765.625;49.359.599.609.375;501.264.990.234.375;215700;-0.006796687339078445;10.652.474.046.386.700
18/10/2021;487.527.001.953.125;491.464.013.671.875;485.456.982.421.875;491.464.013.671.875;269400;-0.012898311057158707;13.133.977.432.617.100
19/10/2021;492.960.986.328.125;494.835.986.328.125;49.028.798.828.125;4.905.990.234.375;208500;0.011084358148459502;10.278.236.564.941.400
20/10/2021;492.608.984.375;496.672.021.484.375;491.856.005.859.375;49.369.501.953.125;260000;-0.0007143114716472896;1.280.783.359.375
21/10/2021;4.961.830.078.125;49.647.001.953.125;49.352.001.953.125;494.460.009.765.625;267900;0.007229101834503931;13.292.742.779.296.800
22/10/2021;49.395.400.390.625;495.727.001.953.125;488.602.001.953.125;49.540.498.046.875;218900;-0.004502422685674165;10.812.653.145.507.800
25/10/2021;499.402.978.515.625;499.910.009.765.625;492.427.001.953.125;49.423.701.171.875;212600;0.010970938664717461;10.617.307.323.242.100
26/10/2021;49.932.001.953.125;50.343.701.171.875;498.116.015.625;50.125.400.390.625;197200;-0.0001661301176162358;984.659.078.515.625
27/10/2021;49.117.099.609.375;499.664.013.671.875;491.064.990.234.375;499.422.021.484.375;226200;-0.016454883849370504;11.110.287.931.640.600
28/10/2021;500.610.009.765.625;500.672.021.484.375;4.909.509.765.625;49.226.201.171.875;220900;0.01903504628519551;11.058.475.115.722.600
29/10/2021;498.889.990.234.375;4.998.419.921.875;49.544.599.609.375;4.994.419.921.875;208700;-0.0034417633399852175;10.411.834.096.191.400
1/11/2021;506.902.978.515.625;507.068.017.578.125;496.472.998.046.875;49.809.599.609.375;242000;0.015934010409887255;12.267.052.080.078.100
2/11/2021;510.847.998.046.875;510.910.986.328.125;501.435.009.765.625;507.322.998.046.875;234800;0.007752464758640474;11.994.710.994.140.600
3/11/2021;519.666.015.625;51.987.099.609.375;508.289.990.234.375;509.585.986.328.125;302400;0.01711424141968175;1571470031.25
4/11/2021;510.485.986.328.125;512.772.021.484.375;5.062.830.078.125;512.772.021.484.375;321900;-0.01782314123002516;16.432.543.899.902.300
5/11/2021;49.694.501.953.125;5012.25;49.008.798.828.125;499.435.986.328.125;448600;-0.02688379106091758;22.292.953.576.171.800
8/11/2021;4973.0;50.021.201.171.875;494.956.982.421.875;4.983.669.921.875;306100;0.0007140704290397508;1522235300.0
9/11/2021;4.919.669.921.875;498.727.978.515.625;491.135.009.765.625;498.222.021.484.375;248200;-0.010781840528752468;1.221.062.074.609.370
10/11/2021;48.544.501.953.125;495.864.013.671.875;485.002.978.515.625;49.031.201.171.875;273000;-0.01334558891703419;13.252.649.033.203.100
11/11/2021;48.443.701.171.875;487.318.994.140.625;4.824.669.921.875;486.606.982.421.875;235500;-0.0020786201681440675;11.408.491.625.976.500
12/11/2021;4.850.009.765.625;48.645.498.046.875;481.293.994.140.625;4.859.759.765.625;237200;0.0011634883596217031;115.042.231.640.625
15/11/2021;4.824.669.921.875;486.183.984.375;481.710.009.765.625;486.072.998.046.875;228400;-0.005238396001505559;110.195.461.015.625
16/11/2021;4828.5;48.477.998.046.875;479.981.982.421.875;48.127.099.609.375;276700;0.0007935379480484443;1336045950.0
17/11/2021;482.435.009.765.625;485.010.009.765.625;4.809.509.765.625;482.502.978.515.625;258400;-0.0008598294923131017;1.246.612.065.234.370
18/11/2021;480.768.994.140.625;48.626.298.828.125;479.235.986.328.125;485.077.001.953.125;330900;-0.0034593238393245324;15.908.646.016.113.200
19/11/2021;483.256.005.859.375;485.527.001.953.125;4809.75;482.508.984.375;262700;0.005159652988640275;12.695.135.273.925.700
22/11/2021;4800.0;484.868.017.578.125;477.522.998.046.875;484.122.998.046.875;305800;-0.006760442167992965;1467840000.0
23/11/2021;478.206.005.859.375;478.735.986.328.125;46.977.001.953.125;477.693.994.140.625;270500;-0.0037444896521568603;12.935.472.458.496.000
24/11/2021;4.792.669.921.875;47.988.701.171.875;47.265.400.390.625;47.598.798.828.125;221600;0.0022162228377297912;10.620.556.546.875
26/11/2021;4.812.259.765.625;489.310.986.328.125;479.083.984.375;485.506.982.421.875;232200;0.004079128437329226;1.117.406.717.578.120
29/11/2021;48.346.201.171.875;491.602.978.515.625;482.685.009.765.625;491.381.005.859.375;294900;0.004635776930691279;14.257.294.725.585.900
30/11/2021;479.185.009.765.625;4.840.740.234.375;473.197.998.046.875;479.256.005.859.375;519300;-0.008885977934842528;24.884.077.557.128.900
1/12/2021;4.684.919.921.875;483.772.021.484.375;4.684.509.765.625;4.789.580.078.125;929200;-0.022567755437594414;435.322.759.140.625
2/12/2021;4.704.509.765.625;4.729.080.078.125;465.047.021.484.375;466.297.021.484.375;517100;0.004172750172607297;24.327.019.998.046.800
3/12/2021;4.595.080.078.125;47.411.298.828.125;457.364.013.671.875;474.002.978.515.625;478500;-0.023535390381125593;21.987.458.173.828.100
6/12/2021;452.381.982.421.875;456.668.017.578.125;446.414.990.234.375;456.397.021.484.375;454500;-0.01562945207939204;20.560.761.101.074.200
7/12/2021;46.995.498.046.875;471.356.982.421.875;457.622.998.046.875;458.439.013.671.875;342200;0.03810998708442474;16.081.859.431.640.600
8/12/2021;475.635.986.328.125;4.770.669.921.875;466.922.021.484.375;471.260.009.765.625;245400;0.012015923188362384;11.672.107.104.492.100
9/12/2021;465.139.990.234.375;47.557.900.390.625;46.507.900.390.625;474.322.998.046.875;314000;-0.022314412520883436;14.605.395.693.359.300
10/12/2021;4592.75;4.642.580.078.125;45.809.599.609.375;46.042.900.390.625;309500;-0.012689255352085843;1421456125.0
13/12/2021;465.266.015.625;4.674.509.765.625;459.618.017.578.125;460.081.005.859.375;317600;0.012960159431814692;1.477.684.865.625
14/12/2021;46.412.998.046.875;466.764.013.671.875;45.812.099.609.375;46.008.798.828.125;297400;-0.0024446753091505015;13.803.225.619.140.600
15/12/2021;474.568.994.140.625;474.889.013.671.875;4598.0;461.922.998.046.875;357200;0.022242368041281418;16.951.604.470.703.100
16/12/2021;469.543.017.578.125;4.802.509.765.625;46.793.701.171.875;47.620.400.390.625;301200;-0.01064709267331452;14.142.635.689.453.100
17/12/2021;481.797.998.046.875;48.297.998.046.875;46.445.400.390.625;466.872.998.046.875;692300;0.025765016332656373;33.354.875.404.785.100
20/12/2021;477.477.978.515.625;4832.5;474.916.015.625;4832.5;400700;-0.009006894452869167;19.132.542.599.121.000
21/12/2021;4.806.259.765.625;481.335.009.765.625;47.428.798.828.125;478.835.009.765.625;370700;0.006571331551983137;17.816.804.951.171.800
22/12/2021;4.788.669.921.875;479.156.005.859.375;472.964.013.671.875;477.433.984.375;345900;-0.0036664913716182397;16.564.009.259.765.600
23/12/2021;483.164.013.671.875;484.260.986.328.125;47.656.201.171.875;479.756.005.859.375;385200;0.008933288084604519;18.611.477.806.640.600
27/12/2021;47.613.798.828.125;479.860.986.328.125;475.243.017.578.125;479.860.986.328.125;337300;-0.01464846526218243;16.060.134.344.726.500
28/12/2021;4726.5;482.085.986.328.125;472.368.017.578.125;475.477.978.515.625;0;-0.0073525466968127244;0.0
29/12/2021;474.591.015.625;476.272.998.046.875;469.060.009.765.625;471.993.017.578.125;289900;0.004098256536000984;1.375.839.354.296.870
30/12/2021;4.770.080.078.125;481.377.001.953.125;47.262.099.609.375;472.718.994.140.625;305000;0.005079865206908611;1.454.874.423.828.120
31/12/2021;472.893.994.140.625;4.804.169.921.875;47.268.701.171.875;476.856.005.859.375;339600;-0.008662029107236013;16.059.480.041.015.600
3/01/2022;476.193.994.140.625;476.241.015.625;46.481.201.171.875;472.256.005.859.375;348900;0.006954072413716486;16.614.408.455.566.400
4/01/2022;464.481.005.859.375;475.427.001.953.125;4614.0;474.068.017.578.125;408400;-0.02490465608666588;18.969.404.279.296.800
5/01/2022;44.655.498.046.875;466.058.984.375;446.439.013.671.875;462.835.009.765.625;374900;-0.03935813655009387;16.741.346.217.773.400
6/01/2022;4.463.740.234.375;44.971.298.828.125;438.685.986.328.125;446.602.001.953.125;343600;-0.0004053111343357169;153.374.114.453.125
7/01/2022;442.218.017.578.125;4.513.009.765.625;442.216.015.625;4454.75;327300;-0.00935420524178963;14.473.795.715.332.000
10/01/2022;44.685.498.046.875;447.158.984.375;4366.5;439.660.009.765.625;392600;0.010431100585821912;17.543.526.533.203.100
11/01/2022;452.010.986.328.125;45.215.498.046.875;44.346.201.171.875;447.391.015.625;337000;0.011472372078798816;15.232.770.239.257.800
12/01/2022;4451.5;452.752.978.515.625;4.442.580.078.125;45.099.501.953.125;315100;-0.015295181552838912;1402667650.0
13/01/2022;435.091.015.625;444.443.994.140.625;434.481.982.421.875;4.441.580.078.125;333500;-0.022856063494977295;1.451.028.537.109.370
14/01/2022;43.911.298.828.125;43.938.798.828.125;42.804.501.953.125;432.389.013.671.875;345300;0.009201515929695123;15.162.571.485.351.500
18/01/2022;4.222.009.765.625;43.262.001.953.125;4.219.419.921.875;43.262.001.953.125;359200;-0.039275308009930024;15.165.459.078.125
19/01/2022;417.772.021.484.375;427.191.015.625;41.764.599.609.375;424.716.015.625;374700;-0.010545567853538013;15.653.917.645.019.500
20/01/2022;413.041.015.625;4.259.830.078.125;412.481.005.859.375;4.216.740.234.375;355100;-0.011388981120273946;1.466.708.646.484.370
21/01/2022;406.510.009.765.625;415.202.001.953.125;40.578.798.828.125;410.602.978.515.625;427300;-0.01593834651628289;17.370.172.717.285.100
24/01/2022;409.943.994.140.625;41.022.099.609.375;3.895.199.951.171.870;400.227.001.953.125;519700;0.008411997756385408;21.304.789.375.488.200
25/01/2022;40.417.099.609.375;41.029.501.953.125;39.979.599.609.375;4.042.969.970.703.120;350500;-0.014182504640066651;14.166.193.413.085.900
26/01/2022;3.994.860.107.421.870;4.144.419.921.875;397.493.994.140.625;4.061.949.951.171.870;378600;-0.011659298393144753;15.124.540.366.699.200
27/01/2022;3923.0;4.052.080.078.125;391.956.005.859.375;4.031.409.912.109.370;381100;-0.018151894462040172;1495055300.0
28/01/2022;4.052.110.107.421.870;405.222.998.046.875;3.884.760.009.765.620;3.920.449.951.171.870;370400;0.03238109238851166;15.009.015.837.890.600
31/01/2022;41.677.998.046.875;4169.5;4.041.590.087.890.620;404.535.009.765.625;393800;0.02815051217667054;16.412.795.630.859.300
1/02/2022;42.306.201.171.875;423.516.015.625;41.440.400.390.625;418.410.009.765.625;370000;0.014960310328806709;1.565.329.443.359.370
2/02/2022;4.178.580.078.125;421.293.994.140.625;413.381.005.859.375;4.212.830.078.125;374700;-0.012377087522362194;15.657.139.552.734.300
3/02/2022;4.088.580.078.125;414.789.990.234.375;4.085.169.921.875;41.116.298.828.125;309800;-0.02177375398408858;1.266.642.108.203.120
4/02/2022;4.106.580.078.125;413.266.015.625;40.587.099.609.375;40.686.298.828.125;326500;0.004392843727862335;13.407.983.955.078.100
7/02/2022;414.833.984.375;417.902.978.515.625;410.402.978.515.625;4.107.490.234.375;306100;0.010117632212781886;1.269.806.826.171.870
8/02/2022;415.191.015.625;416.033.984.375;40.845.400.390.625;413.777.978.515.625;306100;0.0008602904057584998;1.270.899.698.828.120
9/02/2022;425.641.015.625;426.131.982.421.875;4.183.740.234.375;4.183.740.234.375;363900;0.02485761173391352;1.548.907.655.859.370
10/02/2022;4.154.259.765.625;4.271.259.765.625;412.506.982.421.875;416.447.998.046.875;405400;-0.024291861343596486;1.684.136.908.984.370
11/02/2022;411.468.017.578.125;420.689.990.234.375;410.243.994.140.625;415.268.994.140.625;377000;-0.009573147802959396;15.512.344.262.695.300
14/02/2022;40.371.298.828.125;410.531.982.421.875;4.023.340.087.890.620;410.364.990.234.375;382800;-0.01902709509352136;1.545.413.319.140.620
15/02/2022;41.443.701.171.875;415.089.990.234.375;408.260.009.765.625;408.260.009.765.625;359900;0.026216800506854484;14.915.588.051.757.800
16/02/2022;413.131.005.859.375;414.581.982.421.875;4.085.840.087.890.620;411.777.978.515.625;297100;-0.0031562528174831207;12.274.122.184.082.000
17/02/2022;401.927.001.953.125;41.000.498.046.875;4.015.110.107.421.870;4.096.490.234.375;311600;-0.027494263183864002;12.524.045.380.859.300
18/02/2022;3.971.050.048.828.120;4.038.489.990.234.370;39.513.798.828.125;4.006.610.107.421.870;367000;-0.012069743308002229;14.573.753.679.199.200
22/02/2022;3.952.169.921.875;40.024.599.609.375;3.939.449.951.171.870;3.943.610.107.421.870;342000;-0.004765780265536091;135.164.211.328.125
23/02/2022;386.985.009.765.625;3.978.169.921.875;3.869.610.107.421.870;3.978.169.921.875;355900;-0.021049003551419206;13.772.796.497.558.500
24/02/2022;3.950.969.970.703.120;3.951.820.068.359.370;3.776.010.009.765.620;3.776.449.951.171.870;461200;0.02074533913514767;18.221.873.504.882.800
25/02/2022;4.010.909.912.109.370;4.010.909.912.109.370;3.933.739.990.234.370;3.963.010.009.765.620;336100;0.015057015357704328;1.348.066.821.459.960
28/02/2022;3.996.239.990.234.370;4012.5;394.172.998.046.875;3.963.780.029.296.870;426500;-0.003664209729464214;1.704.396.355.834.960
1/03/2022;3.974.110.107.421.870;4.042.510.009.765.620;39.527.099.609.375;3.990.280.029.296.870;415500;-0.0055530659026880366;1.651.242.749.633.780
2/03/2022;40.051.298.828.125;40.232.099.609.375;3.942.909.912.109.370;3.977.800.048.828.120;346300;0.007775159463451823;13.869.764.784.179.600
3/03/2022;393.935.009.765.625;4.020.489.990.234.370;3919.5;401.939.990.234.375;718700;-0.016560250289210956;2.831.210.915.185.540
4/03/2022;38.871.298.828.125;3.929.159.912.109.370;3.875.590.087.890.620;389.260.009.765.625;380600;-0.01334469389137346;14.794.416.333.984.300
7/03/2022;3.845.389.892.578.120;39.137.900.390.625;3.843.780.029.296.870;38.642.900.390.625;417100;-0.01079606567152784;1.603.912.124.194.330
8/03/2022;385.689.990.234.375;394.943.994.140.625;3.789.860.107.421.870;3.826.330.078.125;398800;0.0029887263761386;15.381.316.810.546.800
9/03/2022;3.979.070.068.359.370;3.990.929.931.640.620;3912.75;3.915.830.078.125;397000;0.031184414145753212;15.796.908.171.386.700
10/03/2022;394.202.001.953.125;3.948.590.087.890.620;388.168.994.140.625;392.372.998.046.875;308600;-0.009354853590668618;12.165.073.780.273.400
11/03/2022;3.872.889.892.578.120;3.983.699.951.171.870;387.072.998.046.875;3.964.929.931.640.620;339100;-0.01769231660235021;13.132.969.625.732.400
14/03/2022;3827.75;3.942.199.951.171.870;380.997.998.046.875;388.043.994.140.625;0;-0.011723807433587492;0.0
15/03/2022;387.806.005.859.375;3.878.919.921.875;3.819.159.912.109.370;385.714.990.234.375;0;0.013057880499468598;0.0
16/03/2022;402.110.009.765.625;4.022.159.912.109.370;39.063.701.171.875;39.298.798.828.125;0;0.03622047762477914;0.0
17/03/2022;410.985.986.328.125;4.110.009.765.625;3.996.389.892.578.120;40.107.900.390.625;0;0.02183341007428498;0.0
18/03/2022;417.339.013.671.875;417.656.005.859.375;4.089.719.970.703.120;409.722.021.484.375;0;0.015339756544457496;0.0
21/03/2022;4.116.419.921.875;417.591.015.625;409.847.021.484.375;415.958.984.375;0;-0.013744853342608174;0.0
22/03/2022;420.347.998.046.875;421.072.021.484.375;411.035.986.328.125;41.240.498.046.875;344400;0.02092891439218604;14.476.785.052.734.300
23/03/2022;411.506.005.859.375;419.706.982.421.875;411.377.978.515.625;41.863.701.171.875;305900;-0.021259319932100625;12.587.968.719.238.200
24/03/2022;41.712.998.046.875;417.264.990.234.375;41.028.701.171.875;4.129.169.921.875;277500;0.013574261939640467;11.575.356.958.007.800
25/03/2022;41.039.501.953.125;416.897.998.046.875;408.585.009.765.625;416.391.015.625;272600;-0.016277718853446983;11.187.368.232.421.800
28/03/2022;41.242.998.046.875;414.266.015.625;4.055.340.087.890.620;410.602.001.953.125;289100;0.004946288910536642;11.923.350.735.351.500
29/03/2022;42.352.998.046.875;42.422.099.609.375;416.010.009.765.625;416.439.990.234.375;370400;0.026557856672110098;156.875.504.765.625
30/03/2022;418.039.013.671.875;426.622.021.484.375;41.687.001.953.125;423.735.009.765.625;404400;-0.013049541407828756;16.905.497.712.890.600
31/03/2022;4.166.169.921.875;42.145.498.046.875;4.165.490.234.375;419.197.998.046.875;600500;-0.0034074465415206857;25.017.850.380.859.300
1/04/2022;426.210.009.765.625;42.633.701.171.875;417.610.986.328.125;418.068.017.578.125;433700;0.022764889693685397;18.484.728.123.535.100
4/04/2022;431.493.017.578.125;4.321.490.234.375;426.502.001.953.125;427.972.021.484.375;453400;0.01231912318528614;19.563.893.416.992.100
5/04/2022;424.341.015.625;4.350.080.078.125;423.939.990.234.375;431.208.984.375;366000;-0.01671391454525549;15.530.881.171.875
6/04/2022;4.254.490.234.375;4.276.740.234.375;42.007.001.953.125;421.456.005.859.375;372300;0.0026077228243662075;15.839.467.142.578.100
7/04/2022;428.993.017.578.125;430.672.998.046.875;42.372.001.953.125;42.462.099.609.375;355900;0.00829550582469453;15.267.861.495.605.400
8/04/2022;427.758.984.375;432.902.001.953.125;426.206.982.421.875;428.347.998.046.875;376100;-0.0028807264032199116;1.608.801.540.234.370
11/04/2022;4.185.740.234.375;42.576.298.828.125;4.182.080.078.125;424.710.986.328.125;371400;-0.02170616407535313;1.554.583.923.046.870
12/04/2022;4.163.419.921.875;42.317.998.046.875;4.136.490.234.375;4.202.169.921.875;340200;-0.005346733145815486;1.416.395.457.421.870
13/04/2022;4.274.830.078.125;42.854.599.609.375;416.558.984.375;416.764.990.234.375;358600;0.026407520650326755;1.532.954.066.015.620
14/04/2022;42.266.201.171.875;42.834.501.953.125;422.489.990.234.375;42.691.201.171.875;349000;-0.011341706795131992;14.750.904.208.984.300
18/04/2022;410.566.015.625;421.422.998.046.875;4.090.989.990.234.370;421.133.984.375;360300;-0.029036099421494415;1.479.269.354.296.870
19/04/2022;413.877.978.515.625;415.839.013.671.875;4.087.909.912.109.370;410.466.015.625;302200;0.008034458933397623;12.507.392.510.742.100
20/04/2022;41.495.400.390.625;417.968.994.140.625;410.431.982.421.875;41.533.701.171.875;377200;0.0025964876307139548;1.565.206.502.734.370
21/04/2022;405.260.009.765.625;419.043.994.140.625;40.501.298.828.125;416.602.001.953.125;337800;-0.023638819592950215;13.689.683.129.882.800
22/04/2022;3.961.449.951.171.870;4.061.280.029.296.870;3.959.469.970.703.120;4.035.969.970.703.120;304900;-0.02274856701035137;12.078.460.901.123.000
25/04/2022;4.017.580.078.125;4.017.679.931.640.620;3.924.969.970.703.120;3.944.570.068.359.370;430500;0.014069643222277863;17.295.682.236.328.100
26/04/2022;3.871.610.107.421.870;4.001.590.087.890.620;3.871.530.029.296.870;399.010.009.765.625;389900;-0.03700928181123668;1.509.540.780.883.780
27/04/2022;385.768.994.140.625;391.456.005.859.375;384.852.001.953.125;3.885.139.892.578.120;325800;-0.0036019253949384645;12.568.353.829.101.500
28/04/2022;38.471.298.828.125;3.871.949.951.171.870;37.316.298.828.125;385.689.990.234.375;382400;-0.0027411582482089096;14.711.424.671.875
29/04/2022;3.760.639.892.578.120;3.916.570.068.359.370;3.756.030.029.296.870;38.533.701.171.875;325100;-0.022738258185392803;12.225.840.290.771.400
2/05/2022;3.813.409.912.109.370;381.472.998.046.875;372.002.001.953.125;3.746.669.921.875;367600;0.013934651810343184;14.018.094.836.914.000
3/05/2022;3831.5;3.857.280.029.296.870;3.800.030.029.296.870;3.825.889.892.578.120;410400;0.00473259249955343;1572447600.0
4/05/2022;389.581.005.859.375;3.904.169.921.875;3.737.550.048.828.120;383.718.994.140.625;450400;0.01664526023582192;1.754.672.850.390.620
5/05/2022;3.738.679.931.640.620;38.648.701.171.875;369.781.005.859.375;3.862.429.931.640.620;429700;-0.041169041996931;16.065.107.666.259.700
6/05/2022;359.514.990.234.375;369.281.005.859.375;3.572.320.068.359.370;369.231.005.859.375;475700;-0.039146901910457645;17.102.128.085.449.200
9/05/2022;3.418.169.921.875;35.529.599.609.375;3.407.360.107.421.870;3.534.929.931.640.620;511800;-0.05048039046785973;1.749.419.366.015.620
10/05/2022;350.922.998.046.875;35.437.900.390.625;3.445.840.087.890.620;350.714.990.234.375;507500;0.026291337338001784;17.809.342.150.878.900
11/05/2022;338.243.994.140.625;351.943.994.140.625;3.377.659.912.109.370;3.462.739.990.234.370;510200;-0.036799309403543305;17.257.208.581.054.600
12/05/2022;34.814.599.609.375;3.484.389.892.578.120;3.355.159.912.109.370;3.356.969.970.703.120;504800;0.028854409590370163;175.744.098.828.125
13/05/2022;3.598.530.029.296.870;3.613.280.029.296.870;35.298.701.171.875;35.298.701.171.875;421000;0.03307370206559514;15.149.811.423.339.800
16/05/2022;3.616.330.078.125;36.502.099.609.375;357.347.998.046.875;3.579.510.009.765.620;448900;0.004934284151913767;16.233.705.720.703.100
17/05/2022;3.725.389.892.578.120;3.727.169.921.875;36.486.298.828.125;3.664.489.990.234.370;343300;0.02971179447134684;12.789.263.501.220.700
18/05/2022;3.618.169.921.875;3.698.800.048.828.120;3.606.219.970.703.120;3.668.570.068.359.370;392500;-0.029203163939958376;14.201.316.943.359.300
19/05/2022;36.628.701.171.875;3.691.669.921.875;361.297.998.046.875;3.620.179.931.640.620;451200;0.012278673562134333;1.652.686.996.875
20/05/2022;369.214.990.234.375;3.702.050.048.828.120;3.593.570.068.359.370;3.693.510.009.765.620;472600;0.00796189262654091;17.449.100.438.476.500
23/05/2022;3.713.330.078.125;3.740.179.931.640.620;3.698.610.107.421.870;3.722.530.029.296.870;436400;0.005720151452327958;162.049.724.609.375
24/05/2022;36.547.900.390.625;36.977.099.609.375;3.625.409.912.109.370;3.693.780.029.296.870;371400;-0.01589042250484235;13.573.890.205.078.100
25/05/2022;3.673.300.048.828.120;3.687.590.087.890.620;3.620.989.990.234.370;3.652.300.048.828.120;309400;0.0050518071992543085;11.365.190.351.074.200
26/05/2022;3.695.010.009.765.620;37.176.201.171.875;3.672.300.048.828.120;3.677.570.068.359.370;357400;0.005892809501334958;13.205.965.774.902.300
27/05/2022;3.796.820.068.359.370;37.969.599.609.375;367.764.990.234.375;369.335.009.765.625;683700;0.027180628884256177;25.958.858.807.373.000
31/05/2022;3.711.030.029.296.870;377.760.009.765.625;3.680.800.048.828.120;377.685.009.765.625;535500;-0.022854418268929328;19.872.565.806.884.700
1/06/2022;36.726.201.171.875;375.135.009.765.625;36.342.900.390.625;3.733.989.990.234.370;563600;-0.010404138284896884;2.069.888.698.046.870
2/06/2022;368.447.998.046.875;368.502.001.953.125;35.910.400.390.625;36.528.798.828.125;424700;0.003224062034500223;15.647.986.477.050.700
3/06/2022;37.016.298.828.125;3.735.669.921.875;3.668.659.912.109.370;3.668.860.107.421.870;503300;0.004643833758572935;18.630.303.200.195.300
6/06/2022;364.106.005.859.375;3.725.419.921.875;36.256.298.828.125;3.719.260.009.765.620;485500;-0.016498367383568715;17.677.346.584.472.600
7/06/2022;374.085.009.765.625;3.743.949.951.171.870;3.623.489.990.234.370;36.256.298.828.125;436800;0.027038020297237283;163.400.332.265.625
8/06/2022;3.755.969.970.703.120;3.804.199.951.171.870;3.734.219.970.703.120;37.405.400.390.625;463300;0.004033681857046119;17.401.408.874.267.500
9/06/2022;3616.5;3.736.139.892.578.120;3616.5;37.356.201.171.875;402200;-0.03783985898639052;1454556300.0
10/06/2022;3.508.580.078.125;35.631.201.171.875;3.489.320.068.359.370;355.810.009.765.625;503300;-0.030295287822968614;17.658.683.533.203.100
13/06/2022;33.681.298.828.125;34.418.798.828.125;33.514.599.609.375;3.428.010.009.765.620;594100;-0.04085376006727938;20.010.059.633.789.000
14/06/2022;3.373.239.990.234.370;3.385.969.970.703.120;3.329.949.951.171.870;33.752.099.609.375;462600;0.0015160445122757138;15.604.608.194.824.200
15/06/2022;3.452.469.970.703.120;3.485.949.951.171.870;33.811.298.828.125;340.252.001.953.125;462400;0.023216204493019345;1.596.422.114.453.120
16/06/2022;3.376.179.931.640.620;3.386.389.892.578.120;3.323.419.921.875;3.379.419.921.875;471500;-0.02234503582186976;15.918.688.377.685.500
17/06/2022;351.056.005.859.375;3.552.280.029.296.870;340.181.005.859.375;34.057.900.390.625;1137600;0.03903071300183997;399.361.312.265.625
21/06/2022;3.591.090.087.890.620;3.623.429.931.640.620;3.565.070.068.359.370;3.565.070.068.359.370;687800;0.0226802164589455;2.469.951.762.451.170
22/06/2022;3.641.300.048.828.120;368.731.005.859.375;35.443.701.171.875;35.486.201.171.875;555400;0.013884972093832257;20.223.780.471.191.400
23/06/2022;3.784.669.921.875;3.787.949.951.171.870;3.657.320.068.359.370;36.578.798.828.125;537200;0.038617902029430023;203.312.468.203.125
24/06/2022;38.496.298.828.125;38.496.298.828.125;3.764.389.892.578.120;3.824.830.078.125;1281100;0.017018333159652614;4.931.760.842.871.090
27/06/2022;3.840.989.990.234.370;3.859.389.892.578.120;3.802.219.970.703.120;383.660.009.765.625;455300;-0.0022468660148481723;1.748.802.742.553.710
28/06/2022;375.031.005.859.375;3.851.830.078.125;3.740.429.931.640.620;383.372.998.046.875;880100;-0.023891624473233935;33.006.478.825.683.500
29/06/2022;377.864.990.234.375;3.795.889.892.578.120;372.527.001.953.125;374.764.990.234.375;610300;0.007528258283443465;23.061.100.354.003.900
30/06/2022;374.881.005.859.375;37.849.599.609.375;3.698.469.970.703.120;3.743.320.068.359.370;508400;-0.00792830522136808;19.058.950.337.890.600
1/07/2022;383.043.994.140.625;383.193.994.140.625;3.725.580.078.125;37.305.400.390.625;675500;0.021541191885651022;2.587.462.180.419.920
5/07/2022;3.913.929.931.640.620;3.913.989.990.234.370;3.785.320.068.359.370;3.799.860.107.421.870;663900;0.021562303027455;2.598.458.081.616.210
6/07/2022;3.923.320.068.359.370;3.958.320.068.359.370;389.539.990.234.375;3.909.219.970.703.120;456200;0.0023962847202964152;17.898.186.151.855.400
